"","indicator","lower","upper","year","Species_Number","country","group","metric"
"200322",100.944182212791,85.1273899606661,121.674564672333,2003,363,"Scotland","Pest control","Occupancy"
"200422",101.316688246118,85.2034010023366,122.757940348518,2004,363,"Scotland","Pest control","Occupancy"
"200522",100.255849571365,83.8597778536467,120.467951992468,2005,363,"Scotland","Pest control","Occupancy"
"200622",101.537085655152,84.6340010718876,123.226507933186,2006,363,"Scotland","Pest control","Occupancy"
"200722",99.443016909657,83.0098853086816,120.046027795865,2007,363,"Scotland","Pest control","Occupancy"
"200822",99.1710011655951,83.0306205653336,119.538507498099,2008,363,"Scotland","Pest control","Occupancy"
"200922",99.253139717281,82.4729337958594,119.108769448925,2009,363,"Scotland","Pest control","Occupancy"
"201022",99.8427744460696,83.0957371472487,119.799923991754,2010,363,"Scotland","Pest control","Occupancy"
"201122",100.73757566602,84.6623587332271,121.492091217829,2011,363,"Scotland","Pest control","Occupancy"
"201222",102.343994989573,86.1230906906202,123.281763698779,2012,363,"Scotland","Pest control","Occupancy"
"201322",100.724320298315,84.5531320891123,120.48645062388,2013,363,"Scotland","Pest control","Occupancy"
"201422",100.125899357088,83.7279898008561,119.808946798216,2014,363,"Scotland","Pest control","Occupancy"
"201522",93.981000959586,78.7358759682755,112.830510050304,2015,363,"Scotland","Pest control","Occupancy"
"201622",91.5856797218881,76.6122078115117,110.258485559883,2016,363,"Scotland","Pest control","Occupancy"
"201722",92.9693443182849,77.5346903812708,111.907653844909,2017,362,"Scotland","Pest control","Occupancy"
"201822",98.1734768662999,81.367977101617,117.201351122551,2018,362,"Scotland","Pest control","Occupancy"
"201922",100.483433146644,83.0789562961156,120.318785892068,2019,362,"Scotland","Pest control","Occupancy"
"202021",95.1839907395423,78.096000402253,114.676580413415,2020,286,"Scotland","Pest control","Occupancy"
"20212",94.5277903402233,75.3161488975562,118.191618603639,2021,110,"Scotland","Pest control","Occupancy"
"197032",100,100,100,1970,0,"Wales","Pest control","Occupancy"
"197132",99.0904808284826,93.7430976146694,104.598795340154,1971,324,"Wales","Pest control","Occupancy"
"197232",98.219047268834,91.1832855030138,105.510621301806,1972,394,"Wales","Pest control","Occupancy"
"197332",97.6120950450837,89.3936947290292,105.966909333112,1973,443,"Wales","Pest control","Occupancy"
"197432",96.8423167555646,88.0334740731652,106.240473749815,1974,462,"Wales","Pest control","Occupancy"
"197532",96.9840874745994,87.1866858094338,106.7432236681,1975,471,"Wales","Pest control","Occupancy"
"197632",97.1415664235058,86.6548091478953,107.666849610485,1976,481,"Wales","Pest control","Occupancy"
"197732",96.8287499723623,85.9179965458106,108.229209343199,1977,491,"Wales","Pest control","Occupancy"
"197832",95.3598453207075,84.4597725796943,106.397196465184,1978,493,"Wales","Pest control","Occupancy"
"197932",94.5247462635244,83.1992030816462,105.544235903514,1979,499,"Wales","Pest control","Occupancy"
"198032",94.8894191340928,83.3918075455142,106.959766732869,1980,500,"Wales","Pest control","Occupancy"
"198132",95.4476076638945,82.9310905078467,107.729699640977,1981,507,"Wales","Pest control","Occupancy"
"198232",96.9056796332215,84.1930016621646,110.60868093333,1982,508,"Wales","Pest control","Occupancy"
"198332",98.8092067832285,85.8319634187075,112.344287615285,1983,509,"Wales","Pest control","Occupancy"
"198432",100.47309974348,87.4604992252203,114.887233125807,1984,510,"Wales","Pest control","Occupancy"
"198532",101.152840380103,88.1146785515927,115.917490150036,1985,511,"Wales","Pest control","Occupancy"
"198632",103.532244646762,89.5094748310553,118.607751674804,1986,511,"Wales","Pest control","Occupancy"
"198732",103.234435508585,89.8801214157179,118.421422886395,1987,512,"Wales","Pest control","Occupancy"
"198832",101.070102459822,87.3000858807158,114.903229904637,1988,512,"Wales","Pest control","Occupancy"
"198932",103.740513852833,89.78532044592,118.373535573662,1989,513,"Wales","Pest control","Occupancy"
"199032",111.491211618244,96.447784383911,127.811837331065,1990,513,"Wales","Pest control","Occupancy"
"199132",113.503666847869,98.2060520525205,129.587581110994,1991,513,"Wales","Pest control","Occupancy"
"199232",118.915024107063,102.545722688831,136.816640740955,1992,513,"Wales","Pest control","Occupancy"
"199332",116.845278731249,101.5670641517,134.597870903089,1993,514,"Wales","Pest control","Occupancy"
"199432",116.504214990661,100.233296071471,134.232321615571,1994,514,"Wales","Pest control","Occupancy"
"199532",118.854532930478,102.428288080431,137.740399474563,1995,514,"Wales","Pest control","Occupancy"
"199632",118.778896739474,103.083568434826,137.140961144299,1996,514,"Wales","Pest control","Occupancy"
"199732",118.099335013258,102.237857004133,136.093302938612,1997,515,"Wales","Pest control","Occupancy"
"199832",113.664336790113,98.2992455624935,130.337567890154,1998,515,"Wales","Pest control","Occupancy"
"199932",110.58382928086,95.7964533686576,127.405506249473,1999,515,"Wales","Pest control","Occupancy"
"200032",107.022739160554,92.9262766118315,123.382502135199,2000,515,"Wales","Pest control","Occupancy"
"200132",104.66494900483,90.6268334547038,120.983385780512,2001,516,"Wales","Pest control","Occupancy"
"200232",105.286509602963,91.4775195256936,121.750554451388,2002,516,"Wales","Pest control","Occupancy"
"200332",104.454885223555,90.7417451254838,120.382619789419,2003,517,"Wales","Pest control","Occupancy"
"200432",104.827994161761,90.7075563999335,121.571239384575,2004,517,"Wales","Pest control","Occupancy"
"200532",103.92798597408,89.9421660838945,120.888449408449,2005,517,"Wales","Pest control","Occupancy"
"200632",103.970133814485,89.891597810732,120.135831015388,2006,517,"Wales","Pest control","Occupancy"
"200732",104.692710121249,90.4841747187263,119.984781244976,2007,517,"Wales","Pest control","Occupancy"
"200832",101.778766399487,87.7512978233817,117.188674689873,2008,517,"Wales","Pest control","Occupancy"
"200932",102.642599797844,88.4960191232706,118.582837658417,2009,517,"Wales","Pest control","Occupancy"
"201032",100.046173517599,85.3505754318999,116.499713723352,2010,517,"Wales","Pest control","Occupancy"
"201132",97.1640140956287,83.1678648140542,112.626595466462,2011,517,"Wales","Pest control","Occupancy"
"201232",93.4430238397756,80.024906770891,107.980258078932,2012,517,"Wales","Pest control","Occupancy"
"201332",91.495014244964,78.8120808128349,106.100380003888,2013,517,"Wales","Pest control","Occupancy"
"201432",89.5651664576701,76.9400922636056,103.697167157956,2014,517,"Wales","Pest control","Occupancy"
"201532",86.8508028611868,74.899949445086,100.433123781832,2015,517,"Wales","Pest control","Occupancy"
"201632",86.8479998431556,74.6206803368049,100.194612274726,2016,517,"Wales","Pest control","Occupancy"
"201732",88.3177895106029,75.636725254473,101.765085013827,2017,515,"Wales","Pest control","Occupancy"
"201832",88.334221231599,75.4403571523366,100.955911777723,2018,515,"Wales","Pest control","Occupancy"
"201932",88.4626337812714,75.7778273015584,102.387526031217,2019,515,"Wales","Pest control","Occupancy"
"202031",87.5654118064342,73.7400956809767,101.996111663709,2020,345,"Wales","Pest control","Occupancy"
"19786",100,100,100,1978,0,"UK","Freshwater nutrient cycling","Occupancy"
"19796",93.2834675310759,87.7767497233836,99.4696087809904,1979,92,"UK","Freshwater nutrient cycling","Occupancy"
"19806",91.8498984658591,84.4022196452089,100.164952615848,1980,96,"UK","Freshwater nutrient cycling","Occupancy"
"19816",93.0763166875992,85.442956434565,102.128621603246,1981,100,"UK","Freshwater nutrient cycling","Occupancy"
"19826",98.3466654364416,89.2927310606079,107.22829986551,1982,102,"UK","Freshwater nutrient cycling","Occupancy"
"19836",88.5059059025896,79.6193825699869,96.9589153922227,1983,103,"UK","Freshwater nutrient cycling","Occupancy"
"19846",79.027590400868,71.3726316679945,87.6129026869685,1984,104,"UK","Freshwater nutrient cycling","Occupancy"
"19856",70.8576170892532,63.728624675591,78.465342778928,1985,105,"UK","Freshwater nutrient cycling","Occupancy"
"19866",70.7030954649785,63.1119869468102,78.5687593993552,1986,105,"UK","Freshwater nutrient cycling","Occupancy"
"19876",71.4759010000101,63.6683359036868,79.4213224304442,1987,105,"UK","Freshwater nutrient cycling","Occupancy"
"19886",75.0061499808569,66.2775927846672,84.0075379596296,1988,105,"UK","Freshwater nutrient cycling","Occupancy"
"19896",75.3157104868526,67.3373417015072,84.1609564873411,1989,105,"UK","Freshwater nutrient cycling","Occupancy"
"19907",69.8332063530596,62.5893417311548,77.3200688167502,1990,105,"UK","Freshwater nutrient cycling","Occupancy"
"19917",66.0506573448385,59.2492625362609,73.5539158565765,1991,210,"UK","Freshwater nutrient cycling","Occupancy"
"19927",64.6239311021235,57.7790629974021,71.9224973454327,1992,244,"UK","Freshwater nutrient cycling","Occupancy"
"19937",63.8453789939832,57.0854149345008,70.9277055003352,1993,251,"UK","Freshwater nutrient cycling","Occupancy"
"19947",62.7260147307369,56.4114401503191,69.6631892125428,1994,256,"UK","Freshwater nutrient cycling","Occupancy"
"19957",64.1433950776112,57.4775063003874,71.0857223201427,1995,258,"UK","Freshwater nutrient cycling","Occupancy"
"19967",66.3769495956182,59.6610965838205,73.7191561597699,1996,260,"UK","Freshwater nutrient cycling","Occupancy"
"19977",67.330083378367,60.4441672870606,74.9874874113796,1997,261,"UK","Freshwater nutrient cycling","Occupancy"
"19987",70.3173404201982,63.2960033990059,78.1633639565165,1998,264,"UK","Freshwater nutrient cycling","Occupancy"
"19997",73.7270840909366,65.9373766930181,81.5275939885737,1999,266,"UK","Freshwater nutrient cycling","Occupancy"
"20007",78.4855724927574,70.481651089201,87.5016470591291,2000,266,"UK","Freshwater nutrient cycling","Occupancy"
"20017",83.6504289180375,74.8826550727791,93.3047074466473,2001,269,"UK","Freshwater nutrient cycling","Occupancy"
"20027",92.234829608486,82.7905000839824,102.711309341405,2002,270,"UK","Freshwater nutrient cycling","Occupancy"
"20037",103.02936304226,92.2564412789389,114.938545687892,2003,271,"UK","Freshwater nutrient cycling","Occupancy"
"20047",111.909965996642,99.6766111708527,125.175984084872,2004,271,"UK","Freshwater nutrient cycling","Occupancy"
"20057",120.014859116437,106.031807378117,135.403132051344,2005,272,"UK","Freshwater nutrient cycling","Occupancy"
"20067",126.691565341323,111.871314840948,142.886658016294,2006,272,"UK","Freshwater nutrient cycling","Occupancy"
"20077",129.501264862262,113.971644192941,146.468058848615,2007,272,"UK","Freshwater nutrient cycling","Occupancy"
"20087",128.915315586705,113.450117211579,146.375959438019,2008,273,"UK","Freshwater nutrient cycling","Occupancy"
"20097",133.095409880905,117.024121084135,150.783485104665,2009,273,"UK","Freshwater nutrient cycling","Occupancy"
"20107",135.183592975643,118.783173447523,153.405002174533,2010,273,"UK","Freshwater nutrient cycling","Occupancy"
"20117",137.432045341537,121.117118409396,155.238536782533,2011,274,"UK","Freshwater nutrient cycling","Occupancy"
"20127",142.098049155369,125.248718356216,160.58422198181,2012,274,"UK","Freshwater nutrient cycling","Occupancy"
"20137",144.93469709039,127.364315632429,163.607214760892,2013,274,"UK","Freshwater nutrient cycling","Occupancy"
"20147",147.116968470837,129.08749807111,165.80157346192,2014,274,"UK","Freshwater nutrient cycling","Occupancy"
"20157",141.223448096263,124.58721201214,158.829034228012,2015,274,"UK","Freshwater nutrient cycling","Occupancy"
"20167",143.402749170224,125.918885516724,160.821729408725,2016,274,"UK","Freshwater nutrient cycling","Occupancy"
"20176",150.261495939826,131.999906328188,169.334751692111,2017,233,"UK","Freshwater nutrient cycling","Occupancy"
"20186",148.663584724757,130.771252539221,168.226366821684,2018,233,"UK","Freshwater nutrient cycling","Occupancy"
"20196",158.065564696305,138.574078021598,177.793094120802,2019,233,"UK","Freshwater nutrient cycling","Occupancy"
"20205",163.633808900503,142.375252555806,187.218628794945,2020,185,"UK","Freshwater nutrient cycling","Occupancy"
"197813",100,100,100,1978,0,"England","Freshwater nutrient cycling","Occupancy"
"197913",92.8352884955989,85.9392950687196,100.387716111624,1979,89,"England","Freshwater nutrient cycling","Occupancy"
"198013",90.4537488132081,81.0204620670762,100.34680138718,1980,93,"England","Freshwater nutrient cycling","Occupancy"
"198113",91.6375265512586,82.021523016717,102.841527350482,1981,96,"England","Freshwater nutrient cycling","Occupancy"
"198213",97.1703889960912,86.6662786758913,108.961429824558,1982,97,"England","Freshwater nutrient cycling","Occupancy"
"198313",84.2871596675571,74.8490764160031,94.7241585727551,1983,98,"England","Freshwater nutrient cycling","Occupancy"
"198413",71.9352462594841,63.9819643809752,81.5121301143782,1984,99,"England","Freshwater nutrient cycling","Occupancy"
"198513",60.6404565121587,52.8866744884687,68.9167337125044,1985,100,"England","Freshwater nutrient cycling","Occupancy"
"198613",60.715204327426,53.0835825140989,69.1094349510437,1986,100,"England","Freshwater nutrient cycling","Occupancy"
"198713",64.2339912873149,55.8159147534022,73.1377406099608,1987,100,"England","Freshwater nutrient cycling","Occupancy"
"198813",70.0231010879983,60.7486223273839,80.8206536949863,1988,100,"England","Freshwater nutrient cycling","Occupancy"
"198913",70.3100863234591,61.4868294551693,80.8886013457835,1989,100,"England","Freshwater nutrient cycling","Occupancy"
"199013",62.7055606475765,55.1438069847619,71.1970697409009,1990,100,"England","Freshwater nutrient cycling","Occupancy"
"199113",59.9543124072465,52.7654740522507,68.4037585619431,1991,204,"England","Freshwater nutrient cycling","Occupancy"
"199213",58.6270899780462,51.5503945434954,66.7919099630152,1992,236,"England","Freshwater nutrient cycling","Occupancy"
"199313",57.4599601407556,50.5445621160794,65.5684093573467,1993,243,"England","Freshwater nutrient cycling","Occupancy"
"199413",56.5908250682878,49.7000412367421,64.299154413586,1994,248,"England","Freshwater nutrient cycling","Occupancy"
"199513",58.0361102896272,51.0493124670703,66.3873193347506,1995,250,"England","Freshwater nutrient cycling","Occupancy"
"199613",61.490790194362,53.9212652943514,70.3547245523121,1996,251,"England","Freshwater nutrient cycling","Occupancy"
"199713",61.4103740382966,53.7991699526184,70.0592043776036,1997,252,"England","Freshwater nutrient cycling","Occupancy"
"199813",65.4049131353374,57.588115157536,74.5742297863482,1998,254,"England","Freshwater nutrient cycling","Occupancy"
"199913",70.1916270214174,61.4017627850629,80.2849352893785,1999,256,"England","Freshwater nutrient cycling","Occupancy"
"200013",76.1113687951247,67.0916595325213,86.0675742439697,2000,256,"England","Freshwater nutrient cycling","Occupancy"
"200113",82.4396246834538,72.0590523440291,94.007987746483,2001,259,"England","Freshwater nutrient cycling","Occupancy"
"200213",92.8757003299638,80.7419892456573,106.965823727727,2002,260,"England","Freshwater nutrient cycling","Occupancy"
"200313",105.656582060262,91.9111156814605,122.508699351859,2003,261,"England","Freshwater nutrient cycling","Occupancy"
"200413",115.540700723762,100.2842624493,134.902319030702,2004,261,"England","Freshwater nutrient cycling","Occupancy"
"200513",121.797910826291,105.406453263475,142.656204831523,2005,262,"England","Freshwater nutrient cycling","Occupancy"
"200613",125.803725140686,108.931059811367,146.702035398123,2006,262,"England","Freshwater nutrient cycling","Occupancy"
"200713",125.256330485897,108.351557359551,147.829979214136,2007,262,"England","Freshwater nutrient cycling","Occupancy"
"200813",125.289360077597,108.154648680165,146.912947421072,2008,262,"England","Freshwater nutrient cycling","Occupancy"
"200913",129.315321331304,110.923178945679,152.718072317061,2009,262,"England","Freshwater nutrient cycling","Occupancy"
"201013",130.139789891121,111.975847010562,153.639349063458,2010,262,"England","Freshwater nutrient cycling","Occupancy"
"201113",131.771932661625,113.355152665485,156.239404945422,2011,262,"England","Freshwater nutrient cycling","Occupancy"
"201213",136.08001395602,116.429802354739,162.758184295418,2012,262,"England","Freshwater nutrient cycling","Occupancy"
"201313",139.179640775989,119.515028359877,167.1278693086,2013,262,"England","Freshwater nutrient cycling","Occupancy"
"201413",139.698507927588,119.6964034135,167.400121138904,2014,262,"England","Freshwater nutrient cycling","Occupancy"
"201513",131.43562551678,112.973164361382,155.086202923279,2015,262,"England","Freshwater nutrient cycling","Occupancy"
"201613",131.948147267964,113.115507958832,154.375754835296,2016,262,"England","Freshwater nutrient cycling","Occupancy"
"201713",139.0980193261,119.180527827083,163.262739179672,2017,223,"England","Freshwater nutrient cycling","Occupancy"
"201813",134.763780202651,115.708298954922,156.962148091523,2018,223,"England","Freshwater nutrient cycling","Occupancy"
"201913",144.181858504472,122.833019877516,168.93018354842,2019,223,"England","Freshwater nutrient cycling","Occupancy"
"202012",150.111134268807,126.595098799467,179.046459128516,2020,180,"England","Freshwater nutrient cycling","Occupancy"
"197823",100,100,100,1978,0,"Scotland","Freshwater nutrient cycling","Occupancy"
"197923",95.5178606204299,79.1792538998521,113.756744822162,1979,72,"Scotland","Freshwater nutrient cycling","Occupancy"
"198023",100.188794893985,78.521141460234,123.965841194639,1980,73,"Scotland","Freshwater nutrient cycling","Occupancy"
"198123",104.901761080525,81.4933613510382,133.388585791047,1981,76,"Scotland","Freshwater nutrient cycling","Occupancy"
"198223",104.194463359831,77.8860981202354,135.620190975498,1982,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198323",99.3677244291908,73.0192788799822,131.185600504342,1983,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198423",97.6897426886115,70.3519580771262,131.416839493907,1984,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198523",99.2820086740272,71.6642842506471,131.228739563208,1985,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198623",101.984180757505,73.0122602494021,137.605779944053,1986,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198723",96.5670365755918,68.7847988997827,132.309904186283,1987,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198823",93.6107823017207,67.972382441765,126.325793393994,1988,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"198923",99.2482333475806,70.4630145978105,133.132392147202,1989,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"199023",104.319768401103,75.2199491786308,141.285976085732,1990,77,"Scotland","Freshwater nutrient cycling","Occupancy"
"199123",92.393280931962,66.5488933085643,123.894585573592,1991,161,"Scotland","Freshwater nutrient cycling","Occupancy"
"199223",89.1546757309848,63.5403050353956,119.740297006589,1992,181,"Scotland","Freshwater nutrient cycling","Occupancy"
"199323",87.1691803409268,62.8888478883003,117.225906939804,1993,182,"Scotland","Freshwater nutrient cycling","Occupancy"
"199423",79.321966112276,57.2059575909038,105.768007358341,1994,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"199523",77.0700521356654,54.884219584838,103.718626349641,1995,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"199623",76.0327752660111,54.7836944000722,103.45890378257,1996,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"199723",85.40420643501,61.5804450090737,113.792868445351,1997,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"199823",88.8828733908547,63.3751844673979,118.671173572193,1998,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"199923",88.7902483380382,63.6849862504195,118.558721939582,1999,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"200023",89.6746557055665,65.1556094422438,120.125037330732,2000,183,"Scotland","Freshwater nutrient cycling","Occupancy"
"200123",91.4621832172429,65.2792308653245,123.664486649227,2001,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200223",100.036512595568,71.568406509101,136.424579185617,2002,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200323",114.062736575054,81.2875991179857,153.605184352237,2003,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200423",140.002615599786,101.009386105298,189.766141674635,2004,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200523",199.384191905559,143.386669796637,268.624720325337,2005,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200623",249.558920118495,174.737572360756,338.279284012569,2006,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200723",308.119809275507,214.552325514344,414.255397342228,2007,184,"Scotland","Freshwater nutrient cycling","Occupancy"
"200823",309.610223956222,215.342694872688,417.041611715299,2008,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"200923",331.472567277928,232.582341164692,449.233800097546,2009,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201023",338.948535289759,240.250393133992,460.38974814543,2010,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201123",348.563815520817,245.186559099757,470.44655270077,2011,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201223",358.393613265117,249.99357795639,491.099810538876,2012,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201323",364.894314742366,257.995222910845,504.043140438363,2013,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201423",374.821354787886,260.813074605016,512.117167125402,2014,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201523",376.807741594965,267.67909114969,512.604541459963,2015,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201623",392.655951548707,272.366310986108,536.790112775164,2016,185,"Scotland","Freshwater nutrient cycling","Occupancy"
"201723",411.998788466341,287.724836198638,577.633268818714,2017,154,"Scotland","Freshwater nutrient cycling","Occupancy"
"201823",434.384175283981,307.288384254807,597.979046103538,2018,154,"Scotland","Freshwater nutrient cycling","Occupancy"
"201923",445.208320818782,311.322733534541,625.960025855068,2019,154,"Scotland","Freshwater nutrient cycling","Occupancy"
"202022",438.885029038196,294.953394222119,613.548610327252,2020,128,"Scotland","Freshwater nutrient cycling","Occupancy"
"197833",100,100,100,1978,0,"Wales","Freshwater nutrient cycling","Occupancy"
"197933",95.9388740773495,81.1998610632578,112.331751834776,1979,71,"Wales","Freshwater nutrient cycling","Occupancy"
"198033",93.4864055687927,74.6135920025544,114.090537114568,1980,72,"Wales","Freshwater nutrient cycling","Occupancy"
"198133",95.8683315153527,75.6188785927048,119.646736960308,1981,76,"Wales","Freshwater nutrient cycling","Occupancy"
"198233",98.1797352632521,76.2702062270525,124.289537263036,1982,77,"Wales","Freshwater nutrient cycling","Occupancy"
"198333",91.1534684702709,67.9633559442524,118.581762503049,1983,78,"Wales","Freshwater nutrient cycling","Occupancy"
"198433",86.6186619099919,63.430980761241,114.816094465132,1984,78,"Wales","Freshwater nutrient cycling","Occupancy"
"198533",83.1260425797315,61.4925859204684,108.763068466898,1985,79,"Wales","Freshwater nutrient cycling","Occupancy"
"198633",80.1123022864731,59.5192083135664,108.023854999053,1986,79,"Wales","Freshwater nutrient cycling","Occupancy"
"198733",77.69688112688,57.0313310149051,104.770350668928,1987,79,"Wales","Freshwater nutrient cycling","Occupancy"
"198833",76.2345195008968,55.7010266016633,101.839167938738,1988,79,"Wales","Freshwater nutrient cycling","Occupancy"
"198933",70.3076345259739,49.7928980672159,96.4674828074527,1989,79,"Wales","Freshwater nutrient cycling","Occupancy"
"199033",76.2711706602985,56.0256198002686,100.997401048009,1990,79,"Wales","Freshwater nutrient cycling","Occupancy"
"199133",70.9672103876957,52.3896105367798,94.2168506093376,1991,167,"Wales","Freshwater nutrient cycling","Occupancy"
"199233",72.2514257155002,53.5815728550781,94.5564666421052,1992,191,"Wales","Freshwater nutrient cycling","Occupancy"
"199333",70.3673586435769,51.3959690459864,92.9824067300102,1993,194,"Wales","Freshwater nutrient cycling","Occupancy"
"199433",69.7822756217089,51.3509934001753,91.9563787407322,1994,195,"Wales","Freshwater nutrient cycling","Occupancy"
"199533",70.7826165034412,51.8779441795888,93.100465915977,1995,195,"Wales","Freshwater nutrient cycling","Occupancy"
"199633",67.868131952513,50.104562487492,89.1657482420353,1996,195,"Wales","Freshwater nutrient cycling","Occupancy"
"199733",65.2420448839964,48.2654072956813,84.7945156467792,1997,196,"Wales","Freshwater nutrient cycling","Occupancy"
"199833",64.372749782567,47.0971750575157,85.3935395510915,1998,197,"Wales","Freshwater nutrient cycling","Occupancy"
"199933",65.7325827103237,48.7435025365429,87.779468325294,1999,197,"Wales","Freshwater nutrient cycling","Occupancy"
"200033",67.7320949892136,49.2362807474463,89.8378406762625,2000,197,"Wales","Freshwater nutrient cycling","Occupancy"
"200133",68.9650924846677,50.257653444349,91.6175727224567,2001,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200233",71.5087903798065,51.6556353044943,95.3978024122639,2002,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200333",74.3222643646984,53.1489262920569,99.8462242201689,2003,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200433",79.0561265178564,57.2394963740708,104.985448840867,2004,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200533",82.4641630538012,59.5174979030171,109.519650744698,2005,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200633",85.7474700662079,62.2195789041235,113.683486565819,2006,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200733",86.3844550064775,62.5640173807008,115.675458375739,2007,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200833",86.3794039338657,61.896626976537,115.11650717785,2008,198,"Wales","Freshwater nutrient cycling","Occupancy"
"200933",87.3850148580689,62.1439300541108,117.932786152108,2009,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201033",87.7039120298923,63.1549578223438,119.238053140591,2010,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201133",88.3368829924974,62.044144093832,119.728302593266,2011,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201233",92.0346116534925,65.0131250499494,124.702770174139,2012,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201333",97.3624630376071,69.271125689633,129.272265743986,2013,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201433",101.646761856009,72.6097723399217,136.531592584552,2014,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201533",102.789792985889,72.5475455674707,137.394174198007,2015,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201633",104.393620120625,74.868346378589,142.072047695002,2016,198,"Wales","Freshwater nutrient cycling","Occupancy"
"201733",104.36123506253,73.9124932318174,142.312198719506,2017,172,"Wales","Freshwater nutrient cycling","Occupancy"
"201833",105.980864982984,74.8354366815653,144.219599896696,2018,172,"Wales","Freshwater nutrient cycling","Occupancy"
"201933",109.175358225533,77.708302784512,150.171841804033,2019,172,"Wales","Freshwater nutrient cycling","Occupancy"
"202032",108.744903101027,76.0583936670195,151.45008862414,2020,138,"Wales","Freshwater nutrient cycling","Occupancy"
"...811",100,98.0238978582513,102.459094190421,1970,NA,"Britain","Bryophytes","Occupancy"
"...812",99.8262023921606,97.7779192605225,102.106850749064,1971,NA,"Britain","Bryophytes","Occupancy"
"...813",99.6823301933325,97.719470670537,101.761877030939,1972,NA,"Britain","Bryophytes","Occupancy"
"...814",99.5099568746644,97.8210518952969,101.410813461204,1973,NA,"Britain","Bryophytes","Occupancy"
"...815",99.353533888633,97.9040424058859,101.237562562903,1974,NA,"Britain","Bryophytes","Occupancy"
"...816",99.1217685619684,97.7085313690366,100.939288801182,1975,NA,"Britain","Bryophytes","Occupancy"
"...817",98.9759237171246,97.4290470513091,100.630195628251,1976,NA,"Britain","Bryophytes","Occupancy"
"...818",98.8527590269036,97.1592134782851,100.409220658529,1977,NA,"Britain","Bryophytes","Occupancy"
"...819",98.5930459383079,96.8642175152699,100.448339597029,1978,NA,"Britain","Bryophytes","Occupancy"
"...820",98.4200079802512,96.5729063386103,100.358477928613,1979,NA,"Britain","Bryophytes","Occupancy"
"...821",98.1607303169113,96.2805346602496,100.102682848289,1980,NA,"Britain","Bryophytes","Occupancy"
"...822",97.9338108394061,95.9892527576242,100.139539401522,1981,NA,"Britain","Bryophytes","Occupancy"
"...823",97.7092433982997,95.6941234799902,100.17084368489,1982,NA,"Britain","Bryophytes","Occupancy"
"...824",97.5114377164485,95.3959402973812,100.182664438817,1983,NA,"Britain","Bryophytes","Occupancy"
"...825",97.3245471865545,95.095687795234,100.173442980949,1984,NA,"Britain","Bryophytes","Occupancy"
"...826",97.0750651207321,94.7616905030177,100.14162062893,1985,NA,"Britain","Bryophytes","Occupancy"
"...827",96.7624795374808,94.421326154833,100.085638700405,1986,NA,"Britain","Bryophytes","Occupancy"
"...828",96.4705957563718,94.078888111245,100.00393851302,1987,NA,"Britain","Bryophytes","Occupancy"
"...829",96.1794988086154,93.7342506937445,99.8199308812041,1988,NA,"Britain","Bryophytes","Occupancy"
"...830",95.880475567121,93.387288223822,99.5124989620791,1989,NA,"Britain","Bryophytes","Occupancy"
